Title,Year,Duration,MPA,Rating,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,production_company,genres,seasons,filming_countries,continents,profit,roi,domestic_share,intl_gross_share
John Carter,2012,2h 12m,PG-13,6.6,250000000.0,30180188,284139100.0,73078100,2012-03-09,Walt Disney,Action,Spring,USA,North America,34139100.0,13.65564,25.719128412809077,74.28087158719092
Contraband,2012,1h 49m,R,6.4,25000000.0,24349815,96262212.0,66528000,2012-01-13,Universal Pictures,Action,Winter,PAN,North America,71262212.0,285.048848,69.11123131057907,30.88876868942093
Battleship,2012,2h 11m,PG-13,5.8,209000000.0,25534825,303025485.0,65422625,2012-05-18,Universal Pictures,Action,Spring,USA,North America,94025485.0,44.98827033492823,21.589809517176416,78.41019048282358
The Lucky One,2012,1h 41m,PG-13,6.4,25000000.0,22518358,99357138.0,60457138,2012-04-20,Warner Bros.,Drama,Spring,USA,North America,74357138.0,297.428552,60.848308653979146,39.151691346020854
American Reunion,2012,1h 53m,R,6.7,50000000.0,21514080,234989584.0,57011521,2012-04-06,Universal Pictures,Comedy,Spring,USA,North America,184989584.0,369.979168,24.261297045404362,75.73870295459564
The Odd Life of Timothy Green,2012,1h 45m,PG,6.6,25000000.0,10822903,56012642.0,51854875,2012-08-15,Walt Disney,Comedy,Summer,USA,North America,31012642.0,124.050568,92.57709179295631,7.4229082070436885
Trouble with the Curve,2012,1h 51m,PG-13,6.8,30000000.0,12162040,48963137.0,35763137,2012-09-21,Warner Bros.,Drama,Fall,USA,North America,18963137.0,63.21045666666667,73.04094302617906,26.95905697382094
Frankenweenie,2012,1h 27m,PG,6.9,39000000.0,11412213,85613658.0,35291068,2012-10-05,Walt Disney,Animation,Fall,USA,North America,46613658.0,119.5222,41.22130606777718,58.77869393222282
The Five-Year Engagement,2012,2h 4m,R,6.2,30000000.0,10610060,54169363.0,28835528,2012-04-27,Universal Pictures,Romantic Comedy,Spring,USA,North America,24169363.0,80.56454333333333,53.23217110749484,46.76782889250516
Big Miracle,2012,1h 47m,PG,6.5,40000000.0,7760205,24740061.0,20157300,2012-02-03,Universal Pictures,Drama,Winter,USA,North America,-15259939.0,-38.1498475,81.47635529273755,18.52364470726244
Anna Karenina,2012,2h 9m,R,6.6,40600000.0,320690,68929150.0,12816367,2012-09-07,Universal Pictures,Drama,Fall,RUS,Europe,28329150.0,69.77623152709359,18.593536986891614,81.4064630131084
The Apparition,2012,1h 22m,PG-13,4.1,17000000.0,2841488,11350665.0,4936819,2012-08-24,Warner Bros.,Horror,Summer,DEU,Europe,-5649335.0,-33.231382352941175,43.49365433655209,56.50634566344791
Frozen,2013,1h 42m,PG,7.4,150000000.0,243390,1306450154.0,400953009,2013-11-27,Walt Disney,Animation,Fall,NOR,Europe,1156450154.0,770.9667693333333,30.690264590071763,69.30973540992824
Despicable Me 2,2013,1h 38m,PG,7.3,76000000.0,83517315,970766005.0,368065385,2013-07-03,Universal Pictures,Animation,Summer,Unknown,Unknown,894766005.0,1177.3236907894736,37.914943776796136,62.085056223203864
Man of Steel,2013,2h 23m,PG-13,7.1,225000000.0,116619362,670145518.0,291045518,2013-06-14,Warner Bros.,Action,Summer,CAN,North America,445145518.0,197.84245244444446,43.43019690239874,56.56980309760126
Gravity,2013,1h 31m,PG-13,7.7,100000000.0,55785112,723719539.0,274092705,2013-10-04,Warner Bros.,Drama,Fall,Unknown,Unknown,623719539.0,623.719539,37.87277947182797,62.12722052817203
Monsters University,2013,1h 44m,G,7.2,200000000.0,82429469,743559645.0,268492764,2013-06-21,Walt Disney,Animation,Summer,USA,North America,543559645.0,271.7798225,36.1091091757676,63.89089082423239
Fast & Furious 6,2013,2h 10m,PG-13,7.0,160000000.0,97375245,788683342.0,238679850,2013-05-24,Universal Pictures,Action,Spring,ESP,Europe,628683342.0,392.92708875,30.263077370790974,69.73692262920902
Oz the Great and Powerful,2013,2h 10m,PG,6.3,215000000.0,79110453,493311825.0,234911825,2013-03-08,Walt Disney,Adventure,Spring,USA,North America,278311825.0,129.44736046511628,47.619337930932424,52.380662069067576
The Great Gatsby,2013,2h 23m,PG-13,7.2,105000000.0,50085185,353660028.0,144857996,2013-05-10,Warner Bros.,Drama,Spring,AUS,Oceania,248660028.0,236.81907428571427,40.95967441364338,59.04032558635662
The Hangover Part III,2013,1h 40m,R,5.8,103000000.0,41671198,362000072.0,112200072,2013-05-23,Warner Bros.,Comedy,Spring,USA,North America,259000072.0,251.45638058252428,30.99448886297459,69.00551113702541
Pacific Rim,2013,2h 11m,PG-13,6.9,190000000.0,37285325,411002906.0,101802906,2013-07-12,Warner Bros.,Action,Summer,DEU,Europe,221002906.0,116.31731894736843,24.769388370212642,75.23061162978736
42,2013,2h 8m,PG-13,7.5,40000000.0,27487144,97510197.0,95059709,2013-04-12,Warner Bros.,Drama,Spring,Unknown,Unknown,57510197.0,143.77549249999998,97.4869418015841,2.513058198415905
Planes,2013,1h 31m,PG,5.7,50000000.0,22232291,240171783.0,90288712,2013-08-09,Walt Disney,Animation,Summer,USA,North America,190171783.0,380.343566,37.59338872876669,62.4066112712333
The Lone Ranger,2013,2h 30m,PG-13,6.4,215000000.0,29210849,260502115.0,89302115,2013-07-03,Walt Disney,Action,Summer,USA,North America,45502115.0,21.16377441860465,34.280763900899615,65.71923609910039
Oblivion,2013,2h 4m,PG-13,7.0,120000000.0,37054485,286168572.0,89107235,2013-04-19,Universal Pictures,Action,Spring,ISL,Europe,166168572.0,138.47381000000001,31.13802273158074,68.86197726841927
Saving Mr. Banks,2013,2h 5m,PG-13,7.5,35000000.0,413373,117867984.0,83301580,2013-12-20,Walt Disney,Comedy,Winter,USA,North America,82867984.0,236.76566857142856,70.67362753909492,29.326372460905077
2 Guns,2013,1h 49m,R,6.7,61000000.0,27059130,131940411.0,75612460,2013-08-02,Universal Pictures,Action,Summer,USA,North America,70940411.0,116.29575573770492,57.30803733815867,42.69196266184134
The Best Man Holiday,2013,2h 3m,R,6.6,17000000.0,30107555,72835710.0,70525195,2013-11-15,Universal Pictures,Comedy,Fall,USA,North America,55835710.0,328.44535294117645,96.82777170703766,3.1722282929623398
The Purge,2013,1h 25m,R,5.8,3000000.0,34058360,89328627.0,64473115,2013-06-07,Universal Pictures,Horror,Summer,USA,North America,86328627.0,2877.6209000000003,72.17519978226017,27.82480021773983
Gangster Squad,2013,1h 53m,R,6.7,60000000.0,17070347,105200903.0,46000903,2013-01-11,Warner Bros.,Action,Winter,USA,North America,45200903.0,75.33483833333334,43.72671877160598,56.273281228394026
47 Ronin,2013,2h 8m,PG-13,6.2,175000000.0,9910310,151783839.0,38362475,2013-12-25,Universal Pictures,Action,Winter,GBR,Europe,-23216161.0,-13.266377714285715,25.274413437388414,74.72558656261158
R.I.P.D.,2013,1h 36m,PG-13,5.6,130000000.0,12691415,78324220.0,33618855,2013-07-19,Universal Pictures,Action,Summer,USA,North America,-51675780.0,-39.750600000000006,42.92268087700075,57.07731912299925
Kick-Ass 2,2013,1h 43m,R,6.5,28000000.0,13332955,60795985.0,28795985,2013-08-16,Universal Pictures,Action,Summer,CAN,North America,32795985.0,117.12851785714287,47.36494523445915,52.63505476554084
The World's End,2013,1h 49m,R,6.9,20000000.0,8811790,46092117.0,26004851,2013-08-23,Universal Pictures,Action,Summer,GBR,Europe,26092117.0,130.460585,56.41930267598687,43.58069732401313
We Steal Secrets,2013,2h 10m,R,6.9,,27689,457517.0,166243,2013-07-11,Universal Pictures,Documentary,Summer,Unknown,Unknown,,,36.33591757246179,63.66408242753822
American Sniper,2014,2h 13m,R,7.3,58800000.0,633456,547659020.0,350159020,2015-01-16,Warner Bros.,Action,Winter,USA,North America,488859020.0,831.3928911564625,63.937414926535865,36.06258507346414
The Lego Movie,2014,1h 40m,PG,7.7,60000000.0,69050279,470759687.0,257966122,2014-02-07,Warner Bros.,Action,Winter,AUS,Oceania,410759687.0,684.5994783333333,54.79783616221157,45.202163837788426
Maleficent,2014,1h 37m,PG,6.9,180000000.0,69431298,759853685.0,241410378,2014-05-30,Walt Disney,Action,Spring,GBR,Europe,579853685.0,322.1409361111111,31.77063989628477,68.22936010371524
Big Hero 6,2014,1h 42m,PG,7.8,165000000.0,56215889,657870525.0,222527828,2014-11-07,Walt Disney,Animation,Fall,USA,North America,492870525.0,298.7094090909091,33.82547470111995,66.17452529888006
Interstellar,2014,2h 49m,PG-13,8.7,165000000.0,47510360,758464713.0,203227580,2014-11-07,Warner Bros.,Adventure,Fall,ISL,Europe,593464713.0,359.6755836363636,26.794599210312896,73.2054007896871
Godzilla,2014,2h 3m,PG-13,6.4,160000000.0,93188384,524978362.0,200676069,2014-05-16,Warner Bros.,Action,Spring,CAN,North America,364978362.0,228.11147625,38.22558861959343,61.77441138040657
Ride Along,2014,1h 39m,PG-13,6.1,25000000.0,41516170,154468902.0,134938200,2014-01-17,Universal Pictures,Action,Winter,USA,North America,129468902.0,517.875608,87.35622397315933,12.643776026840664
300: Rise of an Empire,2014,1h 42m,R,6.2,110000000.0,45038460,337580051.0,106580051,2014-03-07,Warner Bros.,Action,Spring,BGR,Europe,227580051.0,206.89095545454546,31.571785916935003,68.428214083065
Edge of Tomorrow,2014,1h 53m,PG-13,7.9,178000000.0,28760246,377044245.0,100206256,2014-06-06,Warner Bros.,Action,Summer,GBR,Europe,199044245.0,111.82260955056181,26.576789681539893,73.42321031846011
Dumb and Dumber To,2014,1h 49m,PG-13,5.6,40000000.0,36111775,169837010.0,86208010,2014-11-14,Universal Pictures,Comedy,Fall,USA,North America,129837010.0,324.592525,50.75926030492411,49.24073969507589
The Purge: Anarchy,2014,1h 43m,R,6.4,9000000.0,29816675,111928365.0,71962800,2014-07-18,Universal Pictures,Action,Summer,USA,North America,102928365.0,1143.6485,64.2936220858761,35.70637791412391
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,1h 21m,PG,6.2,28000000.0,18360230,100654149.0,66954149,2014-10-10,Walt Disney,Comedy,Fall,USA,North America,72654149.0,259.47910357142854,66.5190155251325,33.4809844748675
Planes: Fire & Rescue,2014,1h 23m,PG,5.9,50000000.0,17509407,146965787.0,59165787,2014-07-18,Walt Disney,Animation,Summer,USA,North America,96965787.0,193.931574,40.258204448631304,59.7417955513687
Dracula Untold,2014,1h 32m,PG-13,6.2,70000000.0,23514615,217124280.0,56280355,2014-10-10,Universal Pictures,Action,Fall,"IRL, GBR",Europe,147124280.0,210.17754285714284,25.92080213230874,74.07919786769126
Muppets Most Wanted,2014,1h 47m,PG,6.4,50000000.0,17005126,80383113.0,51183113,2014-03-21,Walt Disney,Adventure,Spring,GBR,Europe,30383113.0,60.766226,63.673962216417266,36.32603778358273
Ouija,2014,1h 29m,PG-13,4.5,5000000.0,19875995,103687316.0,50856010,2014-10-24,Universal Pictures,Horror,Fall,USA,North America,98687316.0,1973.74632,49.04747462071445,50.95252537928554
The Judge,2014,2h 21m,R,7.4,50000000.0,13116226,84419388.0,47119388,2014-10-10,Warner Bros.,Drama,Fall,USA,North America,34419388.0,68.838776,55.81583699706517,44.184163002934824
Million Dollar Arm,2014,2h 4m,PG,7.0,25000000.0,10515659,38483455.0,36457627,2014-05-16,Walt Disney,Drama,Spring,IND,Asia,13483455.0,53.93382,94.73584687237671,5.2641531276232865
This Is Where I Leave You,2014,1h 43m,R,6.6,19800000.0,11558149,41296320.0,34296320,2014-09-19,Warner Bros.,Comedy,Fall,USA,North America,21496320.0,108.56727272727274,83.04933708378857,16.95066291621142
Ex Machina,2014,1h 48m,R,7.7,15000000.0,237264,37394629.0,25442958,2015-04-24,Universal Pictures,Drama,Spring,NOR,Europe,22394629.0,149.29752666666667,68.03907053069038,31.96092946930962
Endless Love,2014,1h 44m,PG-13,6.2,20000000.0,13307125,34718173.0,23438250,2014-02-14,Universal Pictures,Drama,Winter,USA,North America,14718173.0,73.59086500000001,67.51003285800782,32.489967141992175
"As Above, So Below",2014,1h 33m,R,6.3,5000000.0,8632820,41898409.0,21321100,2014-08-29,Universal Pictures,Horror,Summer,FRA,Europe,36898409.0,737.9681800000001,50.887612462802586,49.112387537197414
Winter's Tale,2014,1h 58m,PG-13,6.1,60000000.0,7297694,30800231.0,12600231,2014-02-14,Warner Bros.,Drama,Winter,USA,North America,-29199769.0,-48.66628166666666,40.90953408758525,59.09046591241475
Inherent Vice,2014,2h 28m,R,6.6,20000000.0,328184,14810975.0,8110975,2015-01-09,Warner Bros.,Comedy,Winter,USA,North America,-5189025.0,-25.945125,54.76327520639256,45.23672479360744
Veronica Mars,2014,1h 47m,PG-13,6.7,6000000.0,1988351,3485383.0,3322127,2014-03-13,Warner Bros.,Drama,Spring,USA,North America,-2514617.0,-41.91028333333333,95.31598105574051,4.684018944259497
Jurassic World,2015,2h 4m,PG-13,6.9,150000000.0,208806270,1671537444.0,653406625,2015-06-12,Universal Pictures,Action,Summer,USA,North America,1521537444.0,1014.358296,39.090157827179375,60.909842172820625
Inside Out,2015,1h 35m,PG,8.1,175000000.0,90440272,859076254.0,356461711,2015-06-19,Walt Disney,Animation,Summer,USA,North America,684076254.0,390.9007165714286,41.493605409328424,58.506394590671576
Furious 7,2015,2h 17m,PG-13,7.1,190000000.0,147187040,1515342457.0,353007020,2015-04-03,Universal Pictures,Action,Spring,ARE,Asia,1325342457.0,697.5486615789474,23.295527579875632,76.70447242012438
Minions,2015,1h 31m,PG,6.4,74000000.0,115718405,1159457503.0,336045770,2015-07-10,Universal Pictures,Animation,Summer,USA,North America,1085457503.0,1466.8344635135136,28.983017413791316,71.01698258620868
Cinderella,2015,1h 45m,PG,6.9,95000000.0,67877361,542358331.0,201151353,2015-03-13,Walt Disney,Adventure,Spring,GBR,Europe,447358331.0,470.9035063157895,37.088275684659855,62.911724315340145
Pitch Perfect 2,2015,1h 55m,PG-13,6.4,29000000.0,69216890,287144079.0,184296230,2015-05-15,Universal Pictures,Comedy,Spring,USA,North America,258144079.0,890.1519965517242,64.18249355578737,35.817506444212626
Straight Outta Compton,2015,2h 27m,R,7.8,28000000.0,60200180,201634991.0,161197785,2015-08-14,Universal Pictures,Drama,Summer,USA,North America,173634991.0,620.1249678571428,79.94534291917617,20.054657080823834
Mad Max: Fury Road,2015,2h,R,8.1,150000000.0,45428128,380437267.0,154280290,2015-05-15,Warner Bros.,Action,Spring,NAM,Africa,230437267.0,153.62484466666666,40.55341139857363,59.44658860142636
The Good Dinosaur,2015,1h 33m,PG,6.7,200000000.0,39155217,332207671.0,123087120,2015-11-25,Walt Disney,Animation,Fall,USA,North America,132207671.0,66.1038355,37.05125761530052,62.94874238469947
Trainwreck,2015,2h 5m,R,6.2,35000000.0,30097040,140795793.0,110212700,2015-07-17,Universal Pictures,Romantic Comedy,Summer,USA,North America,105795793.0,302.27369428571427,78.27840424180856,21.72159575819144
Creed,2015,2h 13m,PG-13,7.6,35000000.0,29632823,174178883.0,109778883,2015-11-25,Warner Bros.,Action,Fall,GBR,Europe,139178883.0,397.6539514285714,63.026516825234204,36.973483174765796
Tomorrowland,2015,2h 10m,PG,6.4,190000000.0,33028165,209035668.0,93436322,2015-05-22,Walt Disney,Action,Spring,ESP,Europe,19035668.0,10.018772631578948,44.698745861878464,55.301254138121536
Get Hard,2015,1h 40m,R,6.0,40000000.0,33803253,111811453.0,90411453,2015-03-27,Warner Bros.,Comedy,Spring,USA,North America,71811453.0,179.5286325,80.8606368794796,19.1393631205204
Ted 2,2015,1h 55m,R,6.3,68000000.0,33507870,215863606.0,81476385,2015-06-26,Universal Pictures,Comedy,Summer,USA,North America,147863606.0,217.44647941176473,37.744382441197615,62.25561755880239
Magic Mike XXL,2015,1h 55m,R,5.6,14800000.0,12857184,122613057.0,66013057,2015-07-01,Warner Bros.,Comedy,Summer,USA,North America,107813057.0,728.4666013513513,53.838521455345486,46.16147854465451
Jupiter Ascending,2015,2h 7m,PG-13,5.3,176000000.0,18372372,184287723.0,47387723,2015-02-06,Warner Bros.,Action,Winter,GBR,Europe,8287723.0,4.708933522727272,25.71398801210431,74.28601198789568
The Man from U.N.C.L.E.,2015,1h 56m,PG-13,7.2,75000000.0,13421036,110045109.0,45445109,2015-08-14,Warner Bros.,Action,Summer,GBR,Europe,35045109.0,46.726812,41.29680038755743,58.70319961244257
"McFarland, USA",2015,2h 9m,PG,7.4,17000000.0,11020798,45710059.0,44482410,2015-02-20,Walt Disney,Drama,Winter,USA,North America,28710059.0,168.8827,97.31426949153577,2.685730508464231
Krampus,2015,1h 38m,PG-13,6.2,15000000.0,16293325,61548707.0,42725475,2015-12-04,Universal Pictures,Comedy,Winter,NZL,Oceania,46548707.0,310.3247133333333,69.4173396688902,30.5826603311098
Max,2015,1h 51m,PG,6.6,20000000.0,12155254,43956255.0,42656255,2015-06-26,Warner Bros.,Adventure,Summer,USA,North America,23956255.0,119.781275,97.0425141996287,2.957485800371301
The Boy Next Door,2015,1h 31m,R,4.7,4000000.0,14910105,52425855.0,35423380,2015-01-23,Universal Pictures,Unknown,Winter,USA,North America,48425855.0,1210.646375,67.5685308327351,32.43146916726489
Pan,2015,1h 51m,PG,5.7,150000000.0,15315435,128988320.0,35088320,2015-10-09,Warner Bros.,Adventure,Fall,GBR,Europe,-21011680.0,-14.007786666666666,27.20271106717259,72.79728893282741
Entourage,2015,1h 44m,R,6.5,30000000.0,10283250,49263404.0,32363404,2015-06-03,Warner Bros.,Comedy,Summer,USA,North America,19263404.0,64.21134666666667,65.69461582476112,34.305384175238885
Run All Night,2015,1h 54m,R,6.6,50000000.0,11012305,71661644.0,26461644,2015-03-13,Warner Bros.,Action,Spring,USA,North America,21661644.0,43.323288,36.925812084355755,63.074187915644245
In the Heart of the Sea,2015,2h 2m,PG-13,6.9,100000000.0,11053366,94320758.0,25020758,2015-12-11,Warner Bros.,Action,Winter,ESP,Europe,-5679242.0,-5.679242,26.527308018453372,73.47269198154662
Steve Jobs,2015,2h 2m,R,7.2,30000000.0,521522,34441873.0,17766658,2015-10-23,Universal Pictures,Drama,Fall,USA,North America,4441873.0,14.806243333333333,51.584471030364696,48.415528969635304
By the Sea,2015,2h 2m,R,5.3,10000000.0,96250,3334927.0,538460,2015-12-09,Universal Pictures,Drama,Winter,MLT,Europe,-6665073.0,-66.65073,16.146080558884798,83.8539194411152
Finding Dory,2016,1h 37m,PG,7.2,200000000.0,135060273,1029266989.0,486295561,2016-06-17,Walt Disney,Animation,Summer,USA,North America,829266989.0,414.63349450000004,47.24678496416832,52.75321503583168
The Secret Life of Pets,2016,1h 26m,PG,6.5,75000000.0,104352905,875698161.0,368623860,2016-07-08,Universal Pictures,Animation,Summer,USA,North America,800698161.0,1067.597548,42.0948537312276,57.9051462687724
The Jungle Book,2016,1h 46m,PG,7.3,175000000.0,103261464,967724775.0,364001123,2016-04-15,Walt Disney,Animation,Spring,USA,North America,792724775.0,452.9855857142858,37.61411636898518,62.38588363101481
Zootopia,2016,1h 48m,PG,8.0,150000000.0,75063401,1025521689.0,341268248,2016-03-04,Walt Disney,Animation,Spring,USA,North America,875521689.0,583.6811260000001,33.277526127484954,66.72247387251504
Batman v Superman: Dawn of Justice,2016,2h 31m,R,6.5,250000000.0,166007347,874362803.0,330360194,2016-03-25,Warner Bros.,Action,Spring,USA,North America,624362803.0,249.7451212,37.78296524812252,62.21703475187748
Sing,2016,1h 48m,PG,7.1,75000000.0,35258145,634338409.0,270578425,2016-12-21,Universal Pictures,Animation,Winter,USA,North America,559338409.0,745.7845453333333,42.65521701997395,57.34478298002605
Moana,2016,1h 47m,PG,7.6,150000000.0,56631401,643332467.0,248757044,2016-11-23,Walt Disney,Animation,Fall,Unknown,Unknown,493332467.0,328.8883113333333,38.66695010124524,61.33304989875475
Fantastic Beasts and Where to Find Them,2016,2h 12m,PG-13,7.2,180000000.0,74403387,816037575.0,234037575,2016-11-18,Warner Bros.,Adventure,Fall,GBR,Europe,636037575.0,353.3542083333333,28.679754728205992,71.32024527179401
Jason Bourne,2016,2h 3m,PG-13,6.6,120000000.0,59215365,415484914.0,162434410,2016-07-29,Universal Pictures,Action,Summer,DEU,Europe,295484914.0,246.23742833333333,39.09514028709115,60.90485971290885
Split,2016,1h 57m,PG-13,7.3,9000000.0,40010975,278454417.0,138291365,2017-01-20,Universal Pictures,Horror,Winter,USA,North America,269454417.0,2993.937966666667,49.66391500983086,50.33608499016915
Central Intelligence,2016,1h 47m,PG-13,6.3,50000000.0,35535250,216940871.0,127440871,2016-06-17,Universal Pictures,Action,Summer,USA,North America,166940871.0,333.881742,58.74451891547905,41.25548108452095
The Legend of Tarzan,2016,1h 50m,PG-13,6.2,180000000.0,38527856,357243061.0,126643061,2016-07-01,Warner Bros.,Action,Summer,GAB,Africa,177243061.0,98.46836722222221,35.45011081404881,64.54988918595119
Ride Along 2,2016,1h 42m,PG-13,5.9,40000000.0,35243095,124608438.0,91221830,2016-01-15,Universal Pictures,Action,Winter,USA,North America,84608438.0,211.52109499999997,73.20678395792105,26.79321604207895
The Accountant,2016,2h 8m,R,7.3,44000000.0,24710273,155560045.0,86260045,2016-10-14,Warner Bros.,Action,Fall,USA,North America,111560045.0,253.54555681818184,55.45128570771498,44.54871429228501
The Purge: Election Year,2016,1h 48m,R,6.0,10000000.0,31515110,118587880.0,79213375,2016-07-01,Universal Pictures,Action,Summer,USA,North America,108587880.0,1085.8788,66.79719293405026,33.20280706594974
Alice Through the Looking Glass,2016,1h 53m,PG,6.2,170000000.0,26858726,299820798.0,77041381,2016-05-27,Walt Disney,Adventure,Spring,GBR,Europe,129820798.0,76.36517529411765,25.695809468161045,74.30419053183896
Pete's Dragon,2016,1h 42m,PG,6.7,65000000.0,21514095,143695338.0,76233151,2016-08-12,Walt Disney,Action,Summer,NZL,Oceania,78695338.0,121.06975076923077,53.05193060612725,46.94806939387275
Storks,2016,1h 27m,PG,6.8,70000000.0,21311407,183800603.0,72800603,2016-09-23,Warner Bros.,Animation,Fall,Unknown,Unknown,113800603.0,162.57229,39.608467987452684,60.39153201254731
The Boss,2016,1h 39m,R,5.4,29000000.0,23586645,78844582.0,63285885,2016-04-08,Universal Pictures,Comedy,Spring,USA,North America,49844582.0,171.87786896551725,80.26662504216206,19.733374957837942
The BFG,2016,1h 57m,PG,6.3,140000000.0,18775350,195243411.0,55483770,2016-07-01,Walt Disney,Adventure,Summer,GBR,Europe,55243411.0,39.459579285714284,28.417742609506035,71.58225739049396
Neighbors 2: Sorority Rising,2016,1h 32m,R,5.7,35000000.0,21760405,108007109.0,55455765,2016-05-20,Universal Pictures,Comedy,Spring,USA,North America,73007109.0,208.59174000000002,51.34455084803723,48.65544915196276
The Huntsman: Winter's War,2016,1h 54m,PG-13,6.1,115000000.0,19445035,164989338.0,48390190,2016-04-22,Universal Pictures,Action,Spring,GBR,Europe,49989338.0,43.46898956521739,29.32928308373478,70.67071691626522
Warcraft,2016,2h 3m,PG-13,6.7,160000000.0,24166110,439048914.0,47365290,2016-06-10,Universal Pictures,Action,Summer,CAN,North America,279048914.0,174.40557125,10.788157877097039,89.21184212290297
Almost Christmas,2016,1h 51m,PG-13,6.2,17000000.0,15134235,42580920.0,42158780,2016-11-11,Universal Pictures,Comedy,Fall,USA,North America,25580920.0,150.476,99.00861700498722,0.9913829950127897
The Nice Guys,2016,1h 56m,R,7.4,50000000.0,11203270,71261763.0,36261763,2016-05-20,Warner Bros.,Action,Spring,USA,North America,21261763.0,42.523526000000004,50.88530156067006,49.11469843932994
Ouija: Origin of Evil,2016,1h 39m,PG-13,6.2,9000000.0,14065500,81705746.0,35144505,2016-10-21,Universal Pictures,Drama,Fall,USA,North America,72705746.0,807.8416222222222,43.013504827432826,56.986495172567174
"Hail, Caesar!",2016,1h 46m,PG-13,6.3,22000000.0,11355225,63945241.0,30498085,2016-02-05,Universal Pictures,Comedy,Winter,USA,North America,41945241.0,190.66018636363637,47.69406530190417,52.305934698095825
The Finest Hours,2016,1h 57m,PG-13,6.7,80000000.0,10288932,52099090.0,27569558,2016-01-29,Walt Disney,Action,Winter,USA,North America,-27900910.0,-34.8761375,52.917542321756486,47.082457678243514
Bridget Jones's Baby,2016,2h 3m,R,6.4,35000000.0,8571785,211952420.0,24252420,2016-09-16,Universal Pictures,Romantic Comedy,Fall,IRL,Europe,176952420.0,505.5783428571429,11.442388815376583,88.55761118462343
Kevin Hart: What Now?,2016,1h 36m,R,6.0,9900000.0,11767210,23591043.0,23591043,2016-10-14,Universal Pictures,Comedy,Fall,USA,North America,13691043.0,138.29336363636364,100.0,0.0
A Beautiful Planet,2016,46m,G,7.3,,223983,26285301.0,15650615,2016-04-29,Walt Disney,Documentary,Spring,Unknown,Unknown,,,59.54131930998241,40.45868069001759
Dangal,2016,2h 41m,Not Rated,8.3,700000000.0,3248481,303726694.0,12391761,2016-12-21,Walt Disney,Action,Winter,IND,Asia,-396273306.0,-56.61047228571429,4.07990513998088,95.92009486001912
Popstar: Never Stop Never Stopping,2016,1h 27m,R,6.7,20000000.0,4698715,9680029.0,9639125,2016-06-03,Universal Pictures,Comedy,Summer,Unknown,Unknown,-10319971.0,-51.59985499999999,99.57743928246497,0.42256071753504043
Queen of Katwe,2016,2h 4m,PG,7.4,15000000.0,304933,10368126.0,8874389,2016-09-30,Walt Disney,Drama,Fall,UGA,Africa,-4631874.0,-30.87916,85.59298951420922,14.407010485790778
Midnight Special,2016,1h 52m,PG-13,6.6,18000000.0,190012,7112282.0,3712282,2016-02-18,Warner Bros.,Drama,Winter,USA,North America,-10887718.0,-60.48732222222222,52.195371330889294,47.8046286691107
The Age of Shadows,2016,2h 20m,TV-MA,7.1,8620000.0,165685,54491162.0,541719,2016-09-23,Warner Bros.,Action,Fall,KOR,Asia,45871162.0,532.1480510440836,0.9941410315309481,99.00585896846906
Beauty and the Beast,2017,2h 9m,PG,7.1,160000000.0,174750616,1356081801.0,504481165,2017-03-17,Walt Disney,Adventure,Spring,GBR,Europe,1196081801.0,747.5511256249999,37.20138155589037,62.79861844410962
Wonder Woman,2017,2h 21m,PG-13,7.3,149000000.0,103251471,823970682.0,412845172,2017-06-02,Warner Bros.,Action,Summer,ITA,Europe,674970682.0,453.00045771812074,50.1043521351892,49.8956478648108
Despicable Me 3,2017,1h 29m,PG,6.3,80000000.0,72434025,1034800131.0,264624300,2017-06-30,Universal Pictures,Animation,Summer,Unknown,Unknown,954800131.0,1193.50016375,25.572503527253616,74.42749647274638
Justice League,2017,2h,PG-13,6.0,300000000.0,93842239,661326987.0,229024295,2017-11-17,Warner Bros.,Action,Fall,ISL,Europe,361326987.0,120.442329,34.63102209678917,65.36897790321083
The Fate of the Furious,2017,2h 16m,PG-13,6.6,250000000.0,98786705,1236009236.0,226008385,2017-04-14,Universal Pictures,Action,Spring,USA,North America,986009236.0,394.4036944,18.285331405080214,81.71466859491979
Coco,2017,1h 45m,PG,8.4,175000000.0,50802605,814641172.0,210460015,2017-11-22,Walt Disney,Animation,Fall,USA,North America,639641172.0,365.50924114285715,25.83468921455396,74.16531078544604
Dunkirk,2017,1h 46m,PG-13,7.8,100000000.0,50513488,533696799.0,189740665,2017-07-21,Warner Bros.,Action,Summer,NLD,Europe,433696799.0,433.696799,35.55214596668398,64.44785403331602
Get Out,2017,1h 44m,R,7.8,4500000.0,33377060,255751443.0,176196665,2017-02-24,Universal Pictures,Horror,Winter,USA,North America,251251443.0,5583.365400000001,68.89371294769195,31.10628705230805
Pirates of the Caribbean: Dead Men Tell No Tales,2017,2h 9m,PG-13,6.5,230000000.0,62983253,795922298.0,172558876,2017-05-26,Walt Disney,Action,Spring,AUS,Oceania,565922298.0,246.05317304347824,21.68036709533171,78.3196329046683
Kong: Skull Island,2017,1h 58m,PG-13,6.7,185000000.0,61025472,568652812.0,168052812,2017-03-10,Warner Bros.,Action,Spring,VNM,Asia,383652812.0,207.37989837837839,29.55279714681161,70.44720285318839
