Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
72. The Fire Within,1963,1h 48m,Not Rated,7.8,11K,,"Depressed Alain Leroy leaves the clinic where he was detoxified. He meets friends, acquaintances and women, trying to find a reason to continue living. Will this help him?",https://www.imdb.com/title/tt0057058/?ref_=sr_i_72,"['Pierre Drieu La Rochelle', 'Louis Malle']",['Louis Malle'],"['Maurice Ronet', 'Léna Skerla', 'Yvonne Clech', 'Hubert Deschamps', 'Jean-Paul Moulinot', 'Mona Dol', 'Pierre Moncorbier', 'René Dupuy', 'Bernard Tiphaine', 'Bernard Noël']",,,,,"October 7, 1966",['France'],"['Café de Flore - 172 boulevard Saint-Germain, Paris 6, Paris, France']",['Nouvelles Éditions de Films (NEF)'],"Awards, 2 wins & 2 nominations total",['Drama'],['French']
"73. Captain Newman, M.D.",1963,2h 6m,Approved,6.9,3.1K,,"In 1944, an Army doctor is in charge of a neuropsychiatric ward at an Army Air Corps hospital in Arizona, and he must deal with a variety of tough cases.",https://www.imdb.com/title/tt0056903/?ref_=sr_i_73,"['Richard L. Breen', 'Phoebe Ephron', 'Henry Ephron']",['David Miller'],"['Gregory Peck', 'Tony Curtis', 'Angie Dickinson', 'Eddie Albert', 'James Gregory', 'Bethel Leslie', 'Robert Duvall', 'Jane Withers', 'Dick Sargent', 'Larry Storch']",,,,,"December 25, 1963",['United States'],"['Fort Huachuca, Arizona, USA']","['Brentwood Productions', 'Reynard Productions']","Nominated for 3 Oscars, 10 nominations total","['Comedy', 'Drama', 'War']","['English', 'Italian']"
74. X: The Man with the X-Ray Eyes,1963,1h 19m,Approved,6.6,8.7K,,"An ambitious scientist invents an eye drop formula that grants him X-ray vision, but his new powers have disastrous consequences.",https://www.imdb.com/title/tt0057693/?ref_=sr_i_74,"['Robert Dillon', 'Ray Russell']",['Roger Corman'],"['Ray Milland', 'Diana Van der Vlis', 'Harold J. Stone', 'John Hoyt', 'Don Rickles', 'Budd Albright', 'Leon Alton', 'Morris Ankrum', 'Benjie Bancroft', 'George DeNormand']","$250,000 (estimated)",,,,"September 19, 1963",['United States'],"['Queen of Angels Hospital - 2301 Bellevue Avenue, Los Angeles, California, USA (Establishing shot of hospital.)']",['Alta Vista Productions'],"Awards, 2 nominations total","['Horror', 'Sci-Fi', 'Thriller']",['English']
75. The Cardinal,1963,2h 55m,Approved,6.7,3K,,"A young Catholic priest from Boston confronts bigotry, Nazism, and his own personal conflicts as he rises to the office of cardinal.",https://www.imdb.com/title/tt0056907/?ref_=sr_i_75,"['Robert Dozier', 'Henry Morton Robinson', 'Ring Lardner Jr.']",['Otto Preminger'],"['Tom Tryon', 'John Huston', 'Romy Schneider', 'Carol Lynley', 'Dorothy Gish', 'Maggie McNamara', 'Bill Hayes', ""Cameron Prud'Homme"", 'Cecil Kellaway', 'Loring Smith']",,,,,"December 12, 1963",['United States'],"['Lynn, Massachusetts, USA']",['Otto Preminger Films'],"Nominated for 6 Oscars, 3 wins & 13 nominations total","['Drama', 'History', 'War']","['English', 'German', 'Latin']"
76. Billy Liar,1963,1h 38m,Not Rated,7.2,7.3K,82.0,"A lazy, irresponsible young clerk (Sir Tom Courtenay) in provincial Northern England lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family.",https://www.imdb.com/title/tt0056868/?ref_=sr_i_76,"['Keith Waterhouse', 'Willis Hall']",['John Schlesinger'],"['Tom Courtenay', 'Julie Christie', 'Wilfred Pickles', 'Mona Washbourne', 'Ethel Griffies', 'Finlay Currie', 'Gwendolyn Watts', 'Helen Fraser', 'Leonard Rossiter', 'Rodney Bewes']","£236,809 (estimated)",,"$29,153",,"December 16, 1963",['United Kingdom'],"[""37 Hinchliffe Avenue, Baildon, Shipley, Bradford, West Yorkshire, England, UK (Billy's house, Stradhoughton)""]","['Vic Films Productions', 'Waterhall Productions']","Nominated for 6 BAFTA Awards, 1 win & 7 nominations total","['Comedy', 'Drama', 'Romance']",['English']
77. Under the Yum Yum Tree,1963,1h 50m,Not Rated,6.0,2.1K,,"A horny, love-struck landlord tries to convince a pretty young tenant to dump her fiancé and give him a chance.",https://www.imdb.com/title/tt0057622/?ref_=sr_i_77,"['Lawrence Roman', 'David Swift']",['David Swift'],"['Jack Lemmon', 'Carol Lynley', 'Dean Jones', 'Edie Adams', 'Imogene Coca', 'Paul Lynde', 'Robert Lansing', 'James Darren', 'Jerry Antes', 'Tom Anthony']",,,,,"October 23, 1963",['United States'],"['1355 N. Laurel Ave., West Hollywood, California, USA (Centaur Apartments)']",['Sonnis'],"Awards, 2 nominations total","['Comedy', 'Romance']","['English', 'Italian']"
78. Scorching Sands,1963,2h 4m,Not Rated,5.6,238,,"Sheherazade is promised to a powerful Sultan as a gift in exchange for free passage to the Holy Land. When the Sultan's underling saves her from certain death, she falls madly in love with her hero.",https://www.imdb.com/title/tt0056485/?ref_=sr_i_78,"['Pierre Gaspard-Huit', 'José Gutiérrez Maesso', 'Marc-Gilbert Sauvajon']",['Pierre Gaspard-Huit'],"['Anna Karina', 'Gérard Barray', 'Antonio Vilar', 'Giuliano Gemma', 'Marilù Tolo', 'Fausto Tozzi', 'Gil Vidal', 'Jorge Mistral', 'Fernando Rey', 'Joëlle Latour']",,,,,"May 12, 1965","['France', 'Italy', 'Spain']",,"['Ciné-Alliance', 'Dear Film Produzione', 'Filmsonor']",,"['Adventure', 'Drama', 'Romance']",['French']
79. The Caretakers,1963,1h 37m,Approved,5.6,954,,"Medical drama about mentally-ill patients and their professional caregivers, as well as the new group-therapy sessions aiming to replace the traditional physical restraint and electroshock treatments.",https://www.imdb.com/title/tt0056908/?ref_=sr_i_79,"['Henry F. Greenberg', 'Hall Bartlett', 'Jerry Paris']",['Hall Bartlett'],"['Robert Stack', 'Polly Bergen', 'Diane McBain', 'Joan Crawford', 'Janis Paige', 'Van Williams', 'Constance Ford', 'Sharon Hugueny', 'Herbert Marshall', 'Barbara Barrie']",,,"$3,160,000","$2,050,000","August 21, 1963",['United States'],"['Westwood Village, Westwood, Los Angeles, California, USA (Initial scene)']",['Hall Bartlett Productions'],"Nominated for 1 Oscar, 5 nominations total",['Drama'],['English']
80. Murder at the Gallop,1963,1h 21m,Approved,7.2,7.1K,,"When a wealthy old man appears to have been ""frightened to death"" by a cat, Miss Jane Marple suspects one of his four relatives, all heirs to his estate, of his murder.",https://www.imdb.com/title/tt0057334/?ref_=sr_i_80,"['James P. Cavanagh', 'Agatha Christie']",['George Pollock'],"['Margaret Rutherford', 'Stringer Davis', 'Robert Morley', 'Flora Robson', ""Charles 'Bud' Tingwell"", 'Gordon Harris', 'Robert Urquhart', 'Katya Douglas', 'James Villiers', 'Noel Howlett']",,,,,"December 19, 1963",['United Kingdom'],"[""The Kings Arms, High Street, Amersham, Buckinghamshire, England, UK (Miss Marple and Mr Stringer climb on a beer dray to hear a victim's Will being read)""]","['George H. Brown Productions', 'Metro-Goldwyn-Mayer British Studios']","Awards, 1 nomination total","['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
81. Carry on Cabby,1963,1h 31m,,6.4,3.2K,,A taxi company is threatened when an all-female firm sets itself up in business and starts to steal their customers.,https://www.imdb.com/title/tt0056912/?ref_=sr_i_81,"['Talbot Rothwell', 'Sidney Green', 'Richard Hills']",['Gerald Thomas'],"['Sidney James', 'Hattie Jacques', 'Kenneth Connor', 'Charles Hawtrey', 'Esma Cannon', 'Liz Fraser', 'Bill Owen', ""Milo O'Shea"", 'Judith Furse', 'Ambrosine Phillpotts']",,,,,January 1967,['United Kingdom'],"['Farm Yard, Datchet Road, Windsor, Berkshire, England, UK (cab offices and yard)']",['Peter Rogers Productions'],,"['Parody', 'Adventure', 'Comedy', 'Romance']",['English']
